번호,상호,영업표지,대표자,등록번호,업종
398,(주)연우디자인,맨날국수,김기영,20200332,한식
399,삼원푸드,우리동네 대패집,주명근,20190213,한식
400,(주)뚝심푸드,최용석의 뼈큰청진동해장국,최용석,20100600037,한식
401,면장수,면장수,윤원찬,20200635,한식
402,(주)엠지에이치,바우네 나주곰탕,송준욱,20171409,한식
403,푸드스토리,생고기대학교,김성혜,20170957,한식
404,(주)엠지에이치,삼겹파티,송준욱,20110300014,한식
405,(주)신교령에프앤비,신교령사골순대국,신교령,20200072,한식
406,㈜두빛,모두의만족,한태우,20190200,한식
407,(주)미스터쿡,남자마늘보쌈,김명환,20160731,한식
408,(주)편장군족발,편장군족발,김미연,20191326,한식
409,모던푸드,제콩 제크와 콩나물불고기,김선호,20200626,한식
410,(주)대륜에프앤에스,복사꽃피는집,이재홍,20200074,한식
411,약선당(주),약선당,석태근,20181244,한식
412,육마니(주),육마니 옛날전통육개장,임재윤,20140681,한식
413,다옴에프엠에스(주),별미샤브,박성환,20200652,한식
414,대부면가fc,대부면가 우리밀칼국수,채만식,20200631,한식
415,(주)장수푸드,일품장수미역,백종기,20171279,한식
416,(주)단꿈,쭈꾸미본색,한만익,20200627,한식
417,태일푸드,김사또산더미오리&탕,김태일,20200621,한식
418,(주)대신물산,靑해품당 수산식당,김환태,20190970,한식
419,서초동찜갈비교대점,서초동찜갈비7059,임규식,20200620,한식
420,케이알푸드,전주24시자연담은 노랑콩,최병구,20180965,한식
421,엠케이푸드시스템(먹킷리스트),홈인샤브&월남쌈 마이홈잇,이재성,20200625,한식
422,갈비에빠지다,갈비에 빠지다,한송선,20171001,한식
423,㈜마루바우,이불덮밥,서누리,20180854,한식
424,육감족,육감족,송기영,20180493,한식
425,(주)엠브로컴퍼니,찜꽁찜닭,임형재,20200624,한식
426,(주)두웰푸드,안동본가국밥,양관모,20141116,한식
427,(주)쎌빠,쎌빠,권성호,20100100340,한식
428,정갈한푸드,닭발굽는청년,조진경,20180891,한식
429,위드유(WITHYOU)홈외식,노걸대 WITH YOU 홈외식,이영재,20190186,한식
430,(주)고릴라에프앤디,사람사는고깃집김일도,박문희,20180271,한식
431,미미네집,송미미네집,송보람,20181052,한식
432,(주)엠지에이치,뚱삼이와대삼이,송준욱,20150944,한식
433,(주)더맛,더담 부대찌개,유영호,20190133,한식
434,아미코팜(주)농업회사법인,꽃송이버섯샤브만두,정재일,20200111,한식
435,정남순서울곱창에프엔비,1967정남순서울곱창,한선명,20191075,한식
436,(주)엔조이푸드시스템,일산생갈비,김종연,20200613,한식
437,한올식품(주),한올면옥,심정훈,20190417,한식
438,키친씨,감성족발,이민희,20180253,한식
